---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:40
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: LnA
    type: numeric
  - name: A
    type: numeric
  - name: LnC
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,LnA,A,LnC
model(5%),D,-3.28009951580821,26.5784175409725,-5.4783761816432
model(5%),D,-4.30471003238585,74.047740892776,-7.50599452659378
model(5%),C,-3.28482292001877,26.7042551071819,-5.48489198859573
model(5%),D,-3.81422995289441,45.3418275931664,-6.3532273458636
model(5%),C,-3.81593832618239,45.4193545639021,-6.35655873365416
model(5%),C,-2.50644528406355,12.2612671800729,-4.60277695167375
model(5%),C,-2.64440669592238,14.0750917959943,-4.73640873536725
model(5%),C,-4.29170980094877,73.0913333533049,-7.46948619234058
model(5%),C,-4.05633868407173,57.7624369161844,-6.86899645124369
model(5%),C,-2.8812887107836,17.8372454246715,-4.98558012200245
model(5%),D,-3.56812057014708,35.4499048937667,-5.91217649325986
model(5%),D,-4.09342230237859,59.9446899184432,-6.95651552508288
model(5%),D,-4.85121945679427,127.896258750712,-9.45613048967742
model(5%),E,-4.0001272500384,54.6050980918938,-6.74091793873279
model(5%),D,-3.8930069295618,49.0581794530648,-6.51115068320262
model(5%),C,-2.25725402710549,9.55681036062408,-4.37881413228577
model(5%),D,-2.63293285422256,13.9145193736907,-4.72499896641404
model(5%),D,-3.47672667858711,32.3536446799571,-5.76596293706009
model(5%),D,-0.440590992868539,1.55362512861685,-3.10270078621753
model(5%),C,-4.49236169315438,89.3321721247195,-8.07801072370357
model(5%),D,-2.13024146846404,8.4168989817468,-4.27192364175604
model(5%),C,-3.63806294831538,38.0181222862883,-6.03012130634997
model(5%),E,-1.32674209026093,3.76874513367092,-3.67375857676018
model(5%),E,-2.32174796961128,10.1934766299625,-4.43485184402512
model(5%),C,-4.30022587019599,73.7164421665686,-7.49335893039036
model(5%),C,-3.33031673830365,27.9471922477735,-5.54859099983274
model(5%),C,-4.67457961452506,107.187497552352,-8.72521583792452
model(5%),D,-2.60747724964583,13.5647870791225,-4.69988372566946
model(5%),D,-3.71265376675656,40.9623669839853,-6.16215694545295
model(5%),D,-3.84584579216072,46.7982492090464,-6.41553933296433
model(5%),D,-4.90187828032969,134.542250567918,-9.68727371445743
model(5%),D,-3.01848869056445,20.4603463915705,-5.14341951731495
model(5%),D,-2.62320893467252,13.7798714206189,-4.71537303709916
model(5%),D,-3.28805123581541,26.7906041818286,-5.48935579285934
model(5%),D,-4.09817135769552,60.2300476202595,-6.96790288023611
model(5%),C,-3.61861098870968,37.2857415207873,-5.99676738500117
model(5%),B,-4.12280199068939,61.7319725694417,-7.02763052534774
model(5%),D,-4.05617043462606,57.7527192357127,-6.86860495460066
model(5%),C,-2.90844728979413,18.3283178953726,-5.01596662723979
model(5%),C,-2.79655069549431,16.3880218912637,-4.8932971545413
model(5%),C,-3.06868311281002,21.5135530900216,-5.20401315851248
model(5%),C,-4.53692398147015,93.4030482741238,-8.22728366762208
model(5%),D,-5.10423333865325,164.717739387315,-10.7210397749465
model(5%),D,-1.7830085438112,5.94772351491488,-3.99940594769479
model(5%),D,-4.42289905245637,83.3375353777922,-7.85601305848525
model(5%),D,-4.16415726582085,64.3384393885287,-7.13049344647868
model(5%),D,-2.82164454465547,16.8044636514138,-4.92023793265354
model(5%),C,-4.69299400696874,109.179575357785,-8.79633456926742
model(5%),C,-4.89565299864834,133.707288792727,-9.6583133929255
model(5%),D,-3.27776692687164,26.516493268279,-5.47516510386191
model(5%),C,-4.32075432973354,75.2453667070143,-7.55157731457186
model(5%),D,-2.88137129381272,17.8387185392561,-4.98567190767832
model(5%),D,-4.19703455614783,66.4888693959304,-7.21465307311418
model(5%),D,-4.64733396737203,104.306529944004,-8.62201380363236
model(5%),C,-4.15676653248855,63.8646839963663,-7.11186856921918
model(5%),C,-4.01190252110324,55.2518885162476,-6.76730307916641
model(5%),D,-1.1620635553274,3.19652267637988,-3.56274657790514
model(5%),D,-3.60455918591844,36.7654735461855,-5.97294073403921
model(5%),C,-4.24584834963776,69.8149625263619,-7.34366552022926
model(5%),C,-2.94540614027589,19.0183849502509,-5.0579816401227
model(5%),C,-4.81477782547706,123.319410835065,-9.29606712407738
model(5%),C,-3.35759248376338,28.7199638008568,-5.58762109173274
model(5%),D,-4.15379190753802,63.674992783872,-7.1044024439287
model(5%),C,-4.52191268383207,92.0114185325828,-8.1763810377228
model(5%),D,-2.91557514532954,18.4594262029822,-5.02400940083443
model(5%),D,-3.39431734974658,29.7943074395909,-5.64120334306774
model(5%),D,-4.34687250136213,77.2365276613047,-7.62704630544612
model(5%),C,-2.72517031180064,15.2590124954635,-4.81835521464098
model(5%),D,-4.13003831651744,62.1803054218735,-7.04539360072325
model(5%),D,-4.55021952168474,94.6531844609524,-8.27290309828454
model(5%),D,-4.83999999928422,126.46935163959,-9.40630871687594
model(5%),C,-4.45270765060641,85.8591060140205,-7.94972896052759
model(5%),C,-2.95266197108415,19.1568809779514,-5.06632208074295
model(5%),C,-1.87844896576692,6.54334803063618,-4.07178140196123
model(5%),C,-1.06722702268605,2.90730641717283,-3.50004365196118
model(5%),C,-3.05255716271863,21.1694088904488,-5.18437024560942
model(5%),D,-4.20760218385546,67.1952246908086,-7.24216548568744
model(5%),C,-4.41246643557513,82.4726262766886,-7.82374982653738
model(5%),C,-2.34682662087688,10.4523477774657,-4.45698637252345
model(5%),E,-4.07598143540725,58.9082668858513,-6.91504724773027
model(5%),C,-0.956269188371878,2.60197087931159,-3.42768795450185
model(5%),D,-2.20297575757143,9.05190975020079,-4.33259406252625
model(5%),D,-3.90960535394101,49.8792634339218,-6.54558367750619
model(5%),D,-3.98068515888766,53.5537144635933,-6.69785682419456
model(5%),D,-4.88458481477054,132.235551687545,-9.60721263534479
model(5%),E,-4.30522740679369,74.0860612109934,-7.50745531167762
model(5%),C,-4.53354722290268,93.0881806458067,-8.21577770968438
model(5%),C,-2.79614418010287,16.3813612620455,-4.89286332692917
model(5%),C,-1.46444382153938,4.32513702316821,-3.76895724719075
model(5%),C,-3.1800262725732,24.0473853304567,-5.34443972962005
model(5%),C,-3.25658516819143,25.9607340645682,-5.44620577522534
model(5%),C,-1.87002150924399,6.48843595913797,-4.06532002110021
model(5%),D,-3.92376429093089,50.5905242480187,-6.57528644614784
model(5%),D,-2.61018009653897,13.6015002143768,-4.70253761359896
model(5%),D,-1.69848187731473,5.46564357271667,-3.93669008201419
model(5%),C,-2.68987501131178,14.7298347426596,-4.78218428041792
model(5%),D,-1.71758195381003,5.57104112957102,-3.95075402642583
model(5%),C,-3.5790462533314,35.8393428876763,-5.93024309253528
model(5%),C,-4.16412695338803,64.3364891634653,-7.13041684021584
model(5%),C,-2.47196149177485,11.8456592419184,-4.57052511331573
model(5%),D,-3.63044340859429,37.7295425121136,-6.01700450745149
model(5%),D,-1.88838616002588,6.60869469463184,-4.07941849582106
model(5%),C,-3.99126052112551,54.1230696556279,-6.7212023381429
model(5%),C,-3.87560757879662,48.2119819721156,-6.47549786991816
model(5%),C,-4.61248050667517,100.733710631207,-8.49342306065223
model(5%),C,-2.87476152596715,17.7211975720685,-4.97833727014771
model(5%),D,-1.80467673603826,6.07800633050563,-4.01568708240304
model(5%),C,-2.54752805867031,12.7754844701525,-4.64178148883446
model(5%),C,-4.20272299610306,66.8681651148601,-7.22943446145138
model(5%),D,-4.07948015546634,59.1147313909922,-6.92332192709254
model(5%),D,-4.11253861196016,61.1016341891713,-7.00260553804355
model(5%),C,-5.16994397695206,175.904982474748,-11.0990063816234
model(5%),C,-0.632639794007017,1.88257363225568,-3.22186067028201
model(5%),E,-2.08913343150415,8.07791206630236,-4.23824005352755
model(5%),E,-1.82995435699567,6.23360213170236,-4.03479022463511
model(5%),D,-3.89227536341284,49.0223032741468,-6.50964258732394
model(5%),D,-2.432877452717,11.3916137955023,-4.53448856308881
model(5%),D,-2.75534856918128,15.7265217283278,-4.8497404102961
model(5%),C,-2.06729949890987,7.90345099508941,-4.22051961387579
model(5%),C,-3.9991311048658,54.5507305704979,-6.73869646561567
model(5%),C,-2.0329057636289,7.63624326977158,-4.19283735405379
model(5%),C,-4.53320017483635,93.0558801779469,-8.21459701233421
model(5%),C,-4.1092297682411,60.8997925460412,-6.99457952234146
model(5%),C,-4.02609136360729,56.0414370038646,-6.79940649816165
model(5%),D,-2.57794954051486,13.1701056865089,-4.67108566348195
model(5%),C,-3.9903548942157,54.0740765353985,-6.71919594437348
model(5%),C,-1.87044057897468,6.49115563607529,-4.06564099186077
model(5%),C,-3.42971312269069,30.8677862119152,-5.69400391763394
model(5%),C,-3.18851902567442,24.2524835282197,-5.35551099367317
model(5%),D,-3.88497863066852,48.6659024905768,-6.49464427246822
model(5%),C,-3.72446448675775,41.4490302959066,-6.18368678091791
model(5%),C,-3.0506539670701,21.1291576786818,-5.18206308652023
model(5%),D,-4.09671997467244,60.1426941586638,-6.96441835302659
model(5%),C,-3.16406205508164,23.666535712462,-5.32377114797546
model(5%),D,-3.59167680730754,36.2948844576189,-5.95129127663277
model(5%),C,-2.81183906706609,16.6404930783444,-4.9096728556887
model(5%),D,-3.12214589077086,22.6950284791207,-5.27036970177415
model(5%),C,-1.87009161660208,6.48889086218704,-4.06537371478772
model(5%),C,-3.80675434120122,45.0041335042219,-6.33869694122352
model(5%),C,-2.29472623387949,9.92171940981386,-4.41122068382054
model(5%),C,-3.70299624419716,40.5686760999315,-6.14468157184399
model(5%),C,-4.48665134902092,88.8235083844102,-8.05927796950052
model(5%),D,-2.96603948223093,19.4148741727111,-5.08177994142648
model(5%),D,-4.32243174916446,75.3716906667276,-7.55637685130977
model(5%),C,-3.45863815047124,31.7736760712311,-5.73802442557745
model(5%),C,-4.87838410420337,131.418134208501,-9.57880045581445
model(5%),E,-3.49236042485403,32.8634278791494,-5.79036939668732
model(5%),D,-4.09471058190317,60.021965200467,-6.95960050391634
model(5%),C,-3.26771940307997,26.2514021560584,-5.46138361280324
model(5%),C,-2.4084056073403,11.1162233833783,-4.51219592329767
model(5%),C,-3.33150330477097,27.9803731307191,-5.55027561463192
model(5%),C,-3.43331683733522,30.979225582374,-5.69944500057675
model(5%),C,-2.06140434627518,7.85699600928535,-4.21575487605681
model(5%),D,-2.51824321458648,12.4067814541799,-4.61391242408015
model(5%),C,-3.80181842469382,44.7825441818407,-6.32914497012508
model(5%),C,-3.26957599550981,26.3001855820309,-5.46392407014569
model(5%),B,-3.58433787287576,36.0294937141678,-5.93903999524606
model(5%),D,-2.24086341211966,9.40144510580081,-4.3647686306693
model(5%),C,-2.19028894851615,8.93779530431173,-4.32190946940952
model(5%),D,-2.23911440283686,9.38501626232698,-4.36327442675889
model(5%),C,-3.50548371250521,33.2975463971738,-5.81104533303413
model(5%),D,-3.85327417777915,47.147179038582,-6.43038499717593
model(5%),C,-5.0736606323931,159.758073830909,-10.5526560145817
model(5%),D,-3.32085396168621,27.6839815266554,-5.53519908249826
model(5%),D,-3.12280626391894,22.7100206161808,-5.27120147321289
model(5%),C,-3.04348583244395,20.9782425680138,-5.17339435643216
model(5%),C,-5.05119586367511,156.209157691737,-10.4318337432924
model(5%),C,-3.4711067905273,32.1723307776514,-5.75724853553781
model(5%),C,-4.52218788984144,92.0367441126094,-8.17730853907125
model(5%),C,-4.25893977979426,70.7349490625682,-7.37911675995711
model(5%),C,-4.35472815635899,77.8456606123925,-7.65005729684508
model(5%),C,-1.72362225541799,5.60479373359556,-3.95521450036801
model(5%),C,-4.75876236954711,116.60152696054,-9.05969071854873
model(5%),D,-0.649220560979087,1.91404836346411,-3.23224209624552
model(5%),C,-4.43716249822774,84.5347335831943,-7.90057074177312
model(5%),C,-3.08448486870588,21.8562051264619,-5.22342639444915
model(5%),C,-2.06199871774486,7.86166737167539,-4.21623489718004
model(5%),D,-3.89153268826257,48.9859091438768,-6.50811240776835
model(5%),D,-4.16711903053333,64.529277176776,-7.13798717332803
model(5%),D,-3.49498722967493,32.949867169803,-5.79449409992728
model(5%),C,-4.11514541333547,61.2611217991546,-7.00894300300257
model(5%),C,-2.44194489696514,11.4953763380916,-4.54280102762519
model(5%),C,-2.38030904138533,10.8082425421035,-4.48685100629869
model(5%),C,-4.44894295179525,85.536480015585,-7.93776630818261
model(5%),C,-3.26324837662312,26.1342934356671,-5.45527700646968
model(5%),C,-2.55529281353935,12.8750691001759,-4.64922640862751
model(5%),C,-4.48872138286762,89.0075664906784,-8.06605848853603
model(5%),D,-2.82370670518454,16.8391529081829,-4.92246608694885
model(5%),C,-4.51189586105715,91.0943571484517,-8.1427662074977
model(5%),D,-4.60818984063599,100.302421839749,-8.47785299568835
model(5%),C,-3.54997541795246,34.8124617154949,-5.88245585135434
model(5%),C,-2.32973109525399,10.2751781173504,-4.44187637241
model(5%),C,-4.08220469183912,59.2760112334666,-6.92978087143172
model(5%),C,-4.5750732432168,97.0351460429029,-8.3595523383347
model(5%),D,-3.32798916443184,27.8822187379624,-5.54528993090614
model(5%),B,-3.98179547880646,53.613209242495,-6.70029929612273
model(5%),D,-4.76081661355506,116.841301141634,-9.06815867251494
model(5%),C,-4.88961400364179,132.902264359202,-9.63037045458951
model(5%),D,-3.33547796466756,28.0918069066718,-5.55592734108291
model(5%),D,-1.57488684790635,4.83019504050608,-3.84710139779054
model(5%),D,-2.29157420056397,9.89049505564111,-4.4084786354007
model(5%),D,-3.43320542576993,30.9757743306184,-5.69927660210856
model(5%),D,-1.88501258873459,6.58643735640495,-4.07682356613714
model(5%),B,-4.8954704328171,133.682880638522,-9.65746647361684
model(5%),B,-4.83443364343868,125.767333877773,-9.38177066992623
model(5%),B,-3.74343375949602,42.2427930052762,-6.21863530336386
model(5%),B,-4.48578815825965,88.7468698341916,-8.05645396191244
model(5%),D,-3.20327997241263,24.6131283269315,-5.37488055436727
model(5%),E,-2.89915378390397,18.1587726203511,-5.00552277653057
model(5%),D,-3.95676905371551,52.2881126534653,-6.64573067670995
model(5%),D,-3.54862092269011,34.7653403210875,-5.88025134800032
model(5%),B,-3.15226333752094,23.3889417884109,-5.30861374890931
model(5%),D,-5.04015006816168,154.493197796535,-10.3733097651166
model(5%),C,-2.14836276438214,8.57081446098913,-4.28690857388233
model(5%),D,-3.03711451230088,20.8450083581821,-5.1657168052893
model(5%),D,-4.68893214592205,108.737002536686,-8.78055096852623
model(5%),C,-4.26131995307596,70.9035110221669,-7.3856017188895
model(5%),D,-4.20603429707437,67.0899527350832,-7.23806917640382
model(5%),C,-3.05577428122362,21.237623055222,-5.18827552577789
model(5%),D,-2.35100873311897,10.4961522027309,-4.46069686072593
model(5%),D,-4.94459173944367,140.413513848744,-9.89031301278921
model(5%),D,-3.13957004445275,23.0939353582081,-5.29241778373136
model(5%),B,-5.12297887514364,167.834583973778,-10.8265929027957
model(5%),D,-2.0088992868963,7.45510689562275,-4.17367897893253
model(5%),D,-4.33229915590463,76.1190952032224,-7.58474115950769
model(5%),D,-3.07784867031244,21.7116432144105,-5.21525341009432
model(5%),C,-2.93829953223401,18.8837078582815,-5.04984228166704
model(5%),C,-2.7791245477353,16.1049156897749,-4.87477376662669
model(5%),E,-4.51226008117285,91.127541588605,-8.14398357862639
model(5%),E,-3.63481534162074,37.8948546485776,-6.0245224652331
model(5%),C,-2.64398018070765,14.0690898352494,-4.73598359628011
model(5%),BC,-3.1039674967034,22.2861965205647,-5.24759078082612
model(5%),BC,-2.10976076728462,8.2462682714811,-4.25508888862123
model(5%),BC,-2.9186175554691,18.515672867758,-5.02745101254581
model(5%),BC,-2.7518077643281,15.6709356516685,-4.8460356664428
model(5%),CD,-2.44345758363992,11.5127783993146,-4.54419055772313
model(5%),CD,-2.16755262496531,8.73687544315224,-4.30287058636111
model(5%),CD,-3.04241473873742,20.9557849336875,-5.17210186139691
model(5%),C,-3.18705156023912,24.2169199474667,-5.35359419279777
model(5%),C,-2.66485532396632,14.365870998406,-4.75688346772128
model(5%),BC,-3.78281565919107,43.9395866247329,-6.29267955897639
model(5%),E,-2.89814680406069,18.1404963058281,-5.00439402861753
model(5%),CD,-2.20361331629322,9.05768271431716,-4.33313216851082
model(5%),C,-2.76260748636774,15.8410945815236,-4.85735420695236
model(5%),BC,-2.56370761133431,12.9838673187662,-4.65732128737103
model(5%),C,-4.3929941480667,80.8822301636572,-7.76426003266611
model(5%),D,-3.94000730944552,51.4189771433655,-6.60974182202039
model(5%),E,-3.53633584082843,34.3408580079503,-5.86034517399011
model(5%),A,-3.38827045695224,29.6146880734612,-5.63229786242796
model(5%),A,-2.60825002532541,13.5752736680444,-4.7006421950427
model(5%),C,-2.81621650414895,16.7134954549055,-4.91438335111473
model(5%),BC,-2.41261597546882,11.1631254442054,-4.51601678464048
model(5%),BC,-2.15913538469263,8.66364370027396,-4.2958572255436
model(5%),C,-4.19721696909941,66.5009989331034,-7.2151260538127
model(5%),CD,-2.79400416745072,16.3463424254266,-4.8905808932414
model(5%),BC,-2.69146637574743,14.7532939389266,-4.78380294818392
model(5%),BC,-2.54283132715624,12.7156221383276,-4.63728961345519
model(5%),E,-2.65488911705235,14.223408838391,-4.74688192066786
model(5%),BC,-3.02247584015889,20.5420877025158,-5.14817428406812
model(5%),C,-2.76230982627686,15.8363800215739,-4.85704149618008
model(5%),CD,-2.29030555360803,9.87795546503463,-4.4073758462919
model(5%),CD,-1.78872954605272,5.98184797445641,-4.00369628096195
model(5%),CD,-0.962692526228364,2.61873801018546,-3.431848950622
model(5%),DE,-2.70805782544568,15.000114365588,-4.80074715765832
model(5%),C,-3.72206393529812,41.349649098294,-6.17929661374795
model(5%),C,-1.13020860875956,3.0963023485497,-3.5415914792933
model(5%),C,-3.39438697359704,29.7963819062122,-5.64130607343902
model(5%),C,-3.21812677232633,24.9812806981987,-5.39452749264999
model(5%),BC,-2.12546340105038,8.37677839675707,-4.2679866264241
model(5%),BC,-0.984633362284363,2.67683027754689,-3.44608701987876
model(5%),C,-1.87614331072526,6.52827870626758,-4.07001224156899
model(5%),C,-0.776896051238841,2.17471158519281,-3.31273853762694
model(5%),C,-1.25821083541398,3.51911956735654,-3.62721077442112
model(5%),BC,-2.56448177416296,12.9939228380189,-4.65806742013996
model(5%),BC,-2.51574490701977,12.3758241846866,-4.61155003000613
model(5%),BC,-1.4028156525687,4.06663409075406,-3.72606228133078
model(5%),CD,-2.3409581947719,10.3911885765544,-4.45178911896496
model(5%),BC,-3.21067322739766,24.7957738009596,-5.38464333024041
model(5%),C,-2.74244884771846,15.5249568389907,-4.8362721788726
model(5%),CD,-2.7551911603508,15.7240464297571,-4.84957558609843
model(5%),CD,-2.21121437216907,9.12679298952322,-4.33955619138817
model(5%),CD,-1.21427190083842,3.36784104916661,-3.59763357290376
model(5%),A,-2.99784391423887,20.0422774353642,-5.11895767131686
model(5%),CD,-1.50947884221841,4.52437226797121,-3.80061752787221
model(5%),BC,-2.14419464340463,8.53516461748296,-4.2834543227836
model(5%),CD,-2.85361577304385,17.3504036810907,-4.95503011341066
model(5%),CD,-2.45639647322648,11.6627088428757,-4.55610891536522
model(5%),BC,-1.45650102811445,4.29091942480935,-3.76340140026324
model(5%),BC,-3.22532165710387,25.1616662830086,-5.40410872400051
model(5%),CD,-3.75542830256828,42.7525269068588,-6.24097204730926
model(5%),CD,-3.38295260120165,29.4576194385123,-5.62449331535858
model(5%),D,-4.00995025488444,55.1441273442466,-6.76291253106849
model(5%),D,-4.90309147465829,134.705575515682,-9.69293600815357
model(5%),E,-2.4741290354303,11.8713630724766,-4.5725395757577
model(5%),E,-2.003177662029,7.41257336710256,-4.16913225769378
model(5%),D,-5.13134344338748,169.24433556726,-10.8742698578949
model(5%),D,-4.61208442675772,100.69381993189,-8.4919833950868
model(5%),E,-4.04079453985474,56.8715115414312,-6.83303613293834
model(5%),D,-3.99868663715828,54.5264899198299,-6.73770580351886
model(5%),D,-4.10320145766779,60.5337740278165,-6.98000923633006
model(5%),D,-4.90020639958028,134.31749989972,-9.67948048998019
model(5%),D,-3.94757177101454,51.8094088610047,-6.62592844405442
model(5%),D,-4.13517450541824,62.500496794217,-7.05806156382365
model(5%),B,-4.55883268577743,95.4719689713859,-8.30272793448521
model(5%),D,-4.39664413027295,81.1779882921592,-7.77533943355194
model(5%),A,-4.44895075077301,85.5371471152923,-7.93779105189936
model(5%),E,-4.6271521782881,102.222537637679,-8.54709207802045
model(5%),D,-1.94947630446871,7.02500765197771,-4.12681259602819
model(5%),D,-2.84561149053349,17.2120804758776,-4.94626957826106
model(5%),D,-4.31931763849122,75.137339966758,-7.54747168974143
model(5%),D,-5.17510369607227,176.814948341493,-11.1296448058183
model(5%),D,-3.74001809807025,42.0987520642749,-6.21230846150724
model(5%),D,-4.9834467514012,145.97666080083,-10.0817781615969
model(5%),B,-4.73197433490401,113.519466690221,-8.95062600760857
model(5%),D,-3.23183163604814,25.3260025330997,-5.41281205271348
model(5%),D,-4.48775918501773,88.9219647910674,-8.06290530928783
model(5%),D,-4.76104312835203,116.867770422969,-9.06909332461357
model(5%),D,-4.76861041058566,117.755496426174,-9.10042285806777
model(5%),D,-4.5257645857491,92.3665209628237,-8.1893820712037
model(5%),D,-3.22064630097767,25.0443011081916,-5.39787818563289
model(5%),E,-3.5758701463564,35.7256938769965,-5.92497774779822
model(5%),D,-4.57884948665403,97.4022671093238,-8.37287630993753
model(5%),B,-2.71245988163906,15.0662912622762,-4.80526382651686
model(5%),D,-4.41685565512298,82.8354123314965,-7.83729017206746
model(5%),D,-5.06162095228997,157.846170177051,-10.4876012224297
model(5%),D,-4.98909081924631,146.802892438569,-10.1101423606203
model(5%),D,-5.19765288210358,180.847273472688,-11.2652335903306
model(5%),D,-5.17821672378137,177.366235816446,-11.1481992465424
model(5%),B,-4.55865808293536,95.455300749467,-8.30212120132911
model(5%),B,-4.29780952856232,73.5385330893937,-7.48656882118517
model(5%),D,-2.53210929702413,12.580013155565,-4.62706718183159
model(5%),D,-4.88275527793588,131.993843049731,-9.59881348675347
model(5%),D,-4.55295147614878,94.9121261982413,-8.28233980732179
model(5%),D,-2.23124702168097,9.31147044806059,-4.35656399661554
model(5%),E,-1.99088408093613,7.32200414599646,-4.15938803244833
model(5%),B,-4.48014173232091,88.2471792668674,-8.03803074300791
model(5%),B,-3.96884565606269,52.9234037553577,-6.67193694406086
model(5%),D,-4.68505457654414,108.316183669851,-8.76553445447765
model(5%),D,-4.41860186359016,82.9801865961278,-7.84269056612061
model(5%),B,-4.62257630598362,101.7558489271,-8.5302820911732
model(5%),E,-5.33859354602321,208.219652892677,-12.1787495746754
model(5%),D,-5.02744136027633,152.542212386072,-10.3066848171499
model(5%),B,-4.39760385416837,81.2559341445716,-7.77825810632044
model(5%),D,-4.56224839582982,95.7986311094976,-8.31461514107503
model(5%),B,-4.6692510352969,106.617859507948,-8.70484353869684
model(5%),D,-2.45580974676507,11.655868030025,-4.55556718493291
model(5%),D,-3.59161726867768,36.2927235742559,-5.9511916466828
model(5%),B,-3.2919169889829,26.8943704830332,-5.49471217143254
model(5%),B,-5.2060363845141,182.36978007748,-11.3163544007519
model(5%),D,-4.65093178557129,104.682481773369,-8.63550524705078
model(5%),D,-3.42142171038692,30.6129067849282,-5.68153137059387
model(5%),D,-1.85851826218734,6.41422552608245,-4.05652303699192
model(5%),E,-5.17746743898697,177.233387769635,-11.1437285415159
model(5%),D,-4.42312795615996,83.3566138317696,-7.8567240369023
model(5%),D,-5.24214318476321,189.07489090775,-11.5410275077713
model(5%),D,-3.83839533858621,46.4508766742825,-6.40072854274325
model(5%),B,-5.16713648818023,175.411823804179,-11.082395453171
model(5%),B,-5.19781849426868,180.877226461421,-11.2662397002994
model(5%),B,-4.86897216074645,130.187036757931,-9.53596781209068
model(5%),D,-3.46924869393464,32.1126069829283,-5.7543741177852
model(5%),B,-3.79176720610884,44.3346796043877,-6.30979640599559
model(5%),D,-4.62984755626179,102.498437674447,-8.55702433587912
model(5%),D,-3.25994524982177,26.0481109647591,-5.45077575861815
model(5%),D,-4.88718829922212,132.58027343445,-9.61918810951636
model(5%),B,-3.1491516789741,23.3162765012056,-5.30463287822516
model(5%),B,-2.87228190866213,17.677310218311,-4.97559181083751
model(5%),D,-4.16523871308481,64.408055654148,-7.13322768239515
model(5%),D,-2.92348548057047,18.6060255130132,-5.03296853003093
model(5%),B,-5.13404367315932,169.701951717201,-10.8897376527673
model(5%),D,-4.34225381170497,76.8806186591496,-7.61358493679158
model(5%),D,-4.79854702167228,121.333993716506,-9.22639215994138
model(5%),D,-5.08094548573656,160.926137389393,-10.5923605836366
model(5%),D,-4.72413079231304,112.632554731178,-8.91916425669083
model(5%),D,-4.95793913256873,142.300231589585,-9.95534415312335
model(5%),B,-4.14099954131773,62.8656268471763,-7.07248927429646
model(5%),D,-5.16712780625907,175.410300899165,-11.0823441506342
model(5%),D,-4.85545184923953,128.438713039988,-9.47505213509281
model(5%),D,-5.0053987709521,149.216574531379,-10.1929007157633
model(5%),D,-4.45542920642735,86.0930946258812,-7.9584000025497
model(5%),D,-3.79507675225611,44.4816503415327,-6.31615214553878
model(5%),D,-4.29900885577872,73.6267827631218,-7.48993738854605
model(5%),D,-5.27052530683718,194.518117308697,-11.7228894868088
model(5%),D,-3.34312483943659,28.3074448635695,-5.56683878763235
model(5%),D,-1.52864922601773,4.61194292044676,-3.81417864645447
model(5%),D,-5.2696063282187,194.339441430214,-11.716927004759
model(5%),E,-2.55930982288784,12.9268923907485,-4.65308721978076
model(5%),B,-4.4424099579282,84.9794920965835,-7.91709468492296
model(5%),E,-4.11939118867881,61.5217757070032,-7.01929217065055
model(5%),D,-4.58986470067545,98.4811048335479,-8.41198420694279
model(5%),B,-4.31496531427487,74.811028524168,-7.53506286879237
model(5%),E,-4.22455730794956,68.3442413982852,-7.28678589042671
model(5%),D,-4.6596342765618,105.597455629239,-8.66830956270255
model(5%),B,-3.89131497518616,48.9752454317531,-6.50766399600352
model(5%),D,-5.1547245603026,173.248080787426,-11.009461257992
model(5%),D,-3.73445477706825,41.8651934758542,-6.20203549406336
model(5%),E,-5.27638896880142,195.662056352823,-11.7610518428489
model(5%),E,-2.69401992753091,14.7910153803063,-4.7864026897052
model(5%),D,-3.21395067458685,24.8771739596035,-5.3889843750948
model(5%),E,-4.18001286183135,65.3666939439964,-7.17081208142572
model(5%),D,-5.15764453512177,173.754700118676,-11.0265459558403
model(5%),B,-4.87694216740051,131.228774119673,-9.57221546243075
model(5%),D,-4.56312052319618,95.8822161604559,-8.31765573022413
model(5%),D,-3.6457818103979,38.3127144242252,-6.04347761238972
model(5%),D,-2.53355330715395,12.5981919440133,-4.6284413313107
model(5%),D,-5.39018928039331,219.244880383943,-12.5437615155759
model(5%),D,-4.03028443547782,56.2769161223705,-6.80895920722877
model(5%),D,-2.7068270102771,14.9816633545178,-4.79948588166261
model(5%),D,-4.60011276405273,99.4955345290806,-8.44869506476794
model(5%),D,-3.2270297069499,25.2046803878891,-5.40638910161105
model(5%),B,-4.41364350575797,82.5697595010758,-7.82737622573471
model(5%),D,-4.18376652505688,65.612519583921,-7.18043009233158
model(5%),D,-5.00177163024826,148.676325392329,-10.1743901851951
model(5%),B,-2.76904553285969,15.9434092849331,-4.86412826171667
model(5%),D,-5.18575812295773,178.708881752305,-11.193365190602
model(5%),D,-4.72023979398615,112.195153165395,-8.90363521101908
model(5%),B,-5.28477695967901,197.310170416255,-11.8159996222366
model(5%),D,-4.21527940822009,67.713082819981,-7.26229599299179
model(5%),D,-5.15793371997096,173.804954611494,-11.028240421673
model(5%),D,-3.81570623545906,45.4088143762356,-6.35610591184939
